0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.27763268,-1.044599,0.8324332,0.21320176,-0.872621,1.2942827,-0.50576276,2.4963892,-1.1445448,-0.29146197,0.37877214,0.054667827,1.250215,-0.09094228,-0.10307058,-0.11879044
0.06247812,-1.4252311,0.43896073,-1.2563425,-1.230922,-0.66192627,0.008200325,0.38969728,-1.6127238,-0.2587683,0.06622435,-1.4377842,-0.24908762,1.145911,-0.093747556,-2.0230584
-0.80157745,0.51214194,0.68383384,-0.97623456,1.9482614,-1.076019,-0.1610625,-0.8386024,0.8620839,1.1158181,0.88024044,0.84078574,-0.6029988,-0.00950803,-1.2185365,0.10667758
-1.7112498,-0.8096696,-1.2999204,1.7659932,-1.5505835,-0.3340787,-0.44666106,0.38133225,-1.3167026,0.88630056,0.33988056,1.7786589,-0.2728279,0.6907762,0.41044268,0.9907042
1.809679,0.21405554,-0.9834299,0.1083325,0.4566998,0.13555895,-0.1868254,0.38420403,-0.054501154,1.1975286,0.91518587,-1.0013225,-1.4241068,0.40983742,1.3320575,-1.2215097
-0.888282,-0.44166234,0.22041243,-1.2060267,-1.0686554,-1.2376807,-0.9670878,-0.06936802,-1.0978417,1.0538639,1.9275534,1.6157688,0.32006827,0.16142242,0.8586791,-1.2016188
-0.6328424,0.58401006,-0.1543539,-0.5082852,1.715417,-1.1173339,0.7330243,1.0175424,-0.34994176,-0.85902053,0.32355323,-0.08598566,0.59198135,0.48433173,-1.5998198,-1.2781588
-0.3823124,-1.3575613,0.55055696,0.2552979,0.32099244,0.7659014,1.0541203,-0.5830938,-0.021158854,0.35705426,1.3827655,-0.2244553,1.0997963,-1.1963043,3.1394565,-0.5484296
0.32847416,-1.3793516,-2.2619886,0.0418924,-1.7789285,-0.9223177,-1.8243693,-0.86910367,0.3669145,0.06076213,-0.65690386,0.33649638,0.42574424,0.17995973,-1.1831442,-0.5899789
-0.43219167,0.89866686,-0.4070742,0.7521076,2.5139215,1.0989065,1.4131693,-1.1057338,0.5331936,0.2820809,-0.949901,-0.23083478,0.29994717,0.852137,0.15108758,-0.896238
-0.1576258,-0.8268557,-0.7174179,-0.88563234,1.1061215,-0.24907476,0.72814685,0.7880778,-0.66036505,1.2983376,-1.9000735,-0.5956666,0.75828755,1.6567569,0.78809017,-0.63119566
-0.042656723,-0.8418768,-0.04014606,0.48347715,-1.5507582,-0.8311079,0.7975924,1.2960399,0.60270655,0.4264964,-0.939402,-0.8011719,1.4032096,-1.0115352,1.5156657,1.3357443
-0.06389033,-0.48429212,1.2127599,0.3814073,0.2956247,1.6046623,0.150119,1.6179782,-1.7380801,-0.21994771,1.4512312,-0.058539763,1.2473863,-0.41123715,-1.3996291,-0.628841
-1.1488229,0.46721402,-0.40318605,0.37848008,2.7190692,-1.402913,1.1955397,1.5087644,0.91954684,-1.3253435,0.19555242,0.0017992964,0.55799097,0.696714,-1.7349402,-0.4118516
-0.33997822,0.85249704,0.37703592,1.0032805,2.4768019,0.47311202,0.14029084,-1.7368784,0.29848647,0.27012423,-1.2588544,-0.6953224,0.45477387,0.5996393,0.9757004,-0.5741855
-0.44261536,-1.7558862,0.85881925,0.5688299,2.8882322,0.43525887,1.293905,-0.022999294,-1.7695764,0.48561102,-0.7966197,0.5617618,-0.94704384,-0.59222007,-1.010434,-0.1551607
0.099454835,0.6101405,-1.4475932,0.85301363,0.6236452,-0.0027203937,0.49712768,-0.36632645,-0.35328424,0.30479497,-1.5825121,0.828906,-1.7384514,2.0894303,-0.13041228,-1.115638
-1.052046,-0.665522,0.7664045,-0.4280849,1.0794028,-1.0805863,-1.0946832,0.09161325,-1.6440845,0.36961803,0.7824642,0.6772045,-2.0849266,0.7483181,-0.501687,-0.6265053
0.3538894,1.1950175,-0.4745654,-0.14015633,1.4814867,0.8128473,1.1785018,0.293407,-1.4218925,0.53069764,0.3315988,0.54009604,-0.11269035,1.8832242,-0.33761892,-1.0418332
-0.33140945,-0.49251494,-1.1726283,-0.92540395,-1.0617756,-1.1638782,2.126346,1.2386574,0.38107052,-0.07289554,-1.114708,-1.1617278,-0.04357847,0.37005708,0.7605426,-1.1299868
-1.5144407,-0.36062798,-0.28180644,1.4142249,-1.3280064,-0.03174338,0.8738495,-0.29881454,-0.57772845,1.1751946,-0.47986642,0.36996788,-0.4381652,1.7022295,2.2193742,-1.2304524
0.4347704,1.787723,-1.5671401,0.074432455,-0.5801106,-0.6703299,-0.6279005,-0.8029273,1.4070305,-0.76361966,-0.76291615,-0.043983974,-0.5459641,-0.13469902,2.0458183,1.0672781
0.3455695,0.6387137,1.1178751,-0.10453105,2.2249508,1.4168639,-1.2351924,0.38126734,1.6246592,-0.9727058,-1.1021885,-0.1160325,0.18793143,-0.35407892,-1.203319,-0.83251137
0.040872734,1.4592714,-1.0436994,0.24819063,1.4465935,1.3361411,-0.7214008,-0.7591057,0.07124103,-0.10238178,-0.7171963,0.15513422,-1.5208822,-1.0324419,-0.60376626,0.64443606
0.21961391,-0.3666704,0.27815002,0.8134313,1.3195486,-0.1758527,-0.29773962,0.24337935,-0.5529911,0.61609787,0.71566266,1.1516953,-1.2807845,-0.6362874,1.8136199,2.0993152
-1.2520472,1.2371802,0.71303594,0.4548229,1.4465342,-0.67440623,-1.2522036,0.08943945,0.8215647,1.3872011,-1.1174372,-0.47830027,-0.80548984,-0.7565845,1.0986323,-0.47584566
0.2723762,-0.05372479,1.3572694,1.0608083,1.462875,1.4001511,0.19549938,-1.0636892,-0.24241814,-0.015965581,0.0051585156,-1.3414441,0.5986237,-1.6472558,-0.68648297,-0.017243601
-0.8731509,0.92585987,0.6413561,-0.8387817,2.0891633,-0.46140644,0.31339088,0.11254678,-0.32060236,0.033162605,0.2578497,2.2110224,0.6557269,0.5337174,0.85233605,0.44069374
-0.4593713,-0.37098604,-0.38640207,1.1206833,-1.6153768,0.28187272,1.394338,-0.62910306,0.7187227,2.0634074,-0.80583185,0.8553529,-0.23574181,0.70205784,1.797514,-0.83939266
-0.96880627,1.1792593,0.4949678,-0.1042895,1.8123585,-1.7280071,-1.1662128,0.34673217,0.87886107,1.0978655,-1.2497274,0.22087723,-0.83532006,-1.0532506,1.0513368,-0.9196714
1.0455961,0.9810054,0.60897845,1.9284865,1.5653913,-0.15159029,0.96594846,0.8324334,-0.58830595,-0.21915703,-0.7832541,0.35204658,-0.6617526,-1.4158777,0.2467361,-0.6232855
-0.3346695,-0.2961305,0.52232164,-1.4642116,-0.26945198,-2.5195131,0.57259023,0.44732192,1.7382091,0.0040739398,-0.8571639,0.5664173,0.18292241,-1.2542915,-1.1193795,0.7879753
0.772413,0.620654,-0.20292827,0.7160549,1.3692468,0.32198447,1.9612681,-0.36827132,1.6831073,-0.60734934,0.20071034,-0.8987758,-0.5547243,1.2032648,0.4723014,-1.8185422
-0.3604454,-0.20166361,-0.5681534,0.38228807,-0.022059668,1.7430975,1.4304073,0.8420599,-1.2191639,-0.43592754,-0.6228192,-0.4238037,-0.40778482,-1.5876634,1.0297669,-1.0758158
0.5724782,0.40552193,1.2992201,2.2444723,1.1762383,0.16846798,1.8836232,-0.0035191758,0.49666965,0.3226615,-1.5967023,0.3316037,0.21767174,-0.2388851,0.7069342,-2.1286788
-0.14727241,2.0641756,-0.93409145,0.4814574,1.2062436,-0.3084888,-0.7767636,0.5935866,1.3206165,1.4691036,0.2453896,-0.039480105,1.1605145,1.0799578,1.213139,-1.6241103
0.109565526,-1.611937,-1.5440376,-0.97702235,1.155157,-0.06783178,0.97679675,2.4468267,1.6170837,-0.08095559,0.72084916,1.5028249,-0.087407455,-0.5532528,-0.7954537,-0.25822145
0.7122694,-0.7635163,0.53860414,-1.0638897,1.3769251,-1.1254344,-1.2686285,-0.48207888,1.0815105,1.8887422,0.96564627,-0.05406869,0.5294956,0.8832048,0.4137789,-0.39048907
0.28001675,0.3318928,1.5924202,0.48533574,-0.72960263,0.011895451,-1.565031,1.2992698,1.4158607,-1.4877362,1.1433523,0.46907553,-0.57814497,-0.68902767,1.1215748,-0.97770363
-1.379659,-0.05833438,-0.6970617,2.072696,-0.36220515,0.73129916,0.95546305,-0.5152217,-1.0450196,-0.6630737,0.5493877,0.42973343,-1.1444473,-1.8076242,2.7202587,0.21610448
-1.1722808,-1.4092927,-0.73270965,-1.3258115,0.3499721,-1.4962401,-0.0063464683,0.17112572,-0.4772845,0.21343437,0.18974128,-1.0502253,-1.2289287,0.08514096,1.278016,-0.7044966
-0.4294657,-0.05761637,-0.6054209,0.45691213,1.6438686,0.8351817,-1.1388065,1.7211307,0.69345623,-1.0963559,1.555433,0.21042138,-0.7592417,1.0735343,-0.13767278,-0.8129469
0.10488863,-0.65073854,-0.68831974,-1.83796,1.0037607,-1.1136937,0.32849512,0.68913794,-1.8411196,-0.074943975,0.5304429,-0.5002012,-1.2073883,0.3082795,-0.4076815,-0.75808555
0.2655596,-0.24894291,1.7657793,-0.5424797,0.10447177,-0.30797994,0.12997858,0.53040516,0.24001125,2.742728,-1.4828867,-0.892084,0.8820803,0.5077987,0.33143196,0.31745908
-0.95888656,1.906309,1.4685187,-1.1970996,0.16912048,1.3452289,0.6211822,-0.9846222,-0.17072697,1.0499215,-0.20542687,0.084911406,-0.54240954,0.040802803,0.5427958,-1.159353
-1.1654919,-0.46228394,-1.1467639,0.31632444,2.8885663,0.21374775,-1.7069114,0.98165303,0.35872138,-0.070761435,0.62351245,0.17014079,-1.4138656,0.9116814,0.58188796,-1.3371547
0.564843,0.6424636,0.76781934,1.2286546,0.32169998,0.88367146,1.275437,0.35264236,-1.1021878,0.2361145,-1.2325293,-0.8728603,-0.06914434,0.25485235,-0.2781625,1.6261398
0.048441317,1.339591,-0.75834745,-0.6300962,-0.6795013,-0.7582341,0.06545362,0.57230216,-0.7245044,1.0604403,0.79660964,-0.3961754,1.2208554,-0.2589096,1.7868807,-0.53486353
1.6053709,-1.4824834,-0.41238165,0.43594897,1.9812155,0.19921812,-0.77178925,-1.7075807,0.46934885,0.26728767,1.0348141,-0.13898148,-1.4951352,-1.1803875,0.29394513,-0.09585705
0.40845796,-0.95120084,0.29646432,1.422726,2.0345342,-1.3771497,1.158904,0.3854019,1.1669465,0.8500061,0.8853826,0.3473553,-0.023933023,1.7496134,0.16300598,1.4150764
-0.13804792,-0.04469015,-0.9847449,-0.47473052,-1.4079162,-1.4011743,0.028567359,0.8008196,0.85298735,0.47243237,0.62060744,-1.7783964,-1.8586353,0.09948367,1.6504742,-0.8355186
1.0431917,0.4130241,0.884853,-0.7966656,-1.1516734,0.34260422,-0.903821,1.0035526,0.5640508,1.6627752,-0.39143765,0.02730819,-0.06912234,-2.028935,1.0475144,-0.7891844
-0.6259895,-0.18285616,1.2262869,1.3837603,-0.98880213,0.14706817,1.151607,1.5946537,0.0609981,-0.63247263,-0.5681813,-0.5083162,0.18661007,0.7458148,-2.212411,0.3047151
-1.2278796,-1.5233692,0.4139555,0.6049719,2.5361176,0.58858496,0.6456784,-0.3412041,-0.6347108,-0.31658137,-1.0352211,1.0113027,-0.34550166,-1.1288012,-1.296459,-0.17897043
1.1673869,-0.355043,-1.8324713,0.46886784,-0.8691395,0.04100724,0.47446737,0.20369072,2.550263,-0.49694464,0.684111,1.1868004,-0.101580575,0.032167867,1.0688881,0.5849649
-0.32320404,0.06834856,-0.9059322,-0.4987922,-0.72038674,-0.4190771,-0.63790435,0.5539529,-0.36602664,-1.7784771,-1.4226559,-0.24361108,-0.6943599,-1.4157443,-0.38132745,-1.1605188
0.9490304,-1.0484284,-0.8939244,-1.6263193,2.093228,-0.23852359,0.31600782,1.0484223,0.65068144,-0.55819845,1.7097657,0.47628266,-0.06951754,0.116221845,0.3983436,-0.35627607
-1.0511429,-0.49597466,1.2031398,0.028818281,1.638755,0.2997795,1.1926264,1.002757,0.33328888,0.7147936,1.2450451,-0.3546732,-1.7397425,-0.92852706,-1.5930773,-0.8390634
1.1356388,0.33485022,-1.6317548,1.2935764,-0.78251433,-0.08363874,0.31191218,-0.690087,1.4923663,0.36689582,0.8258206,0.43121484,-0.35399884,0.4830453,1.6603289,0.59482384
-0.9793279,1.8000786,-0.4619713,0.75819397,-1.3547016,-1.653676,-0.38000336,-0.6041512,0.39265132,-0.9113789,-0.6996662,0.03393776,-0.41798398,-0.79542714,1.8319973,0.91711986
-0.50907815,-1.4911776,0.11411488,-1.0106632,0.2276798,0.33608136,0.98819643,-1.1765962,1.7818469,-0.46365067,-0.742772,-0.10987019,-0.22110958,0.15105747,-1.1173878,-1.3149768
0.51062894,-1.090848,1.5865599,0.60877365,-0.2974599,1.6975913,0.8739251,1.1406846,-0.9192319,0.59733707,1.1431446,0.020973409,1.856245,-0.017201422,0.54263294,-0.23159589
-1.3269246,-0.238145,-1.7515899,1.0334978,0.3610515,-0.22729224,0.35709706,-1.1075333,1.7421923,-0.3453263,1.2808708,1.2672333,-1.5971638,0.69324857,0.8867447,-0.720778
1.1627079,-0.20086893,-0.43012652,-2.309302,-0.61407745,-1.6210519,0.648286,-0.91428447,0.83022434,-1.3406756,-0.23337492,0.8594756,-0.7131524,-0.6912972,0.8004321,0.037144907
-1.2158437,-0.8698181,-0.3953183,-1.0228173,-1.0936848,-1.9992986,0.72216004,0.49687698,0.6882031,-0.18504557,0.5527988,-1.659813,-0.6113903,0.55684924,1.5224955,-1.2526276
0.5934115,1.3301094,0.36099738,-0.25576112,-0.32907477,0.21640815,0.6660001,1.135798,1.6937624,0.8701072,1.9360385,-0.08472275,1.4360851,-1.732931,-0.48470315,0.0100197615
0.7718903,-1.2517121,0.49124688,0.06713102,1.1577847,0.008438304,1.443342,-0.016316371,-1.9503692,0.9390721,-0.9211971,-1.3740462,-0.44633654,-0.36313775,-0.018768629,-1.5737699
-0.028757893,0.8301755,0.76435715,0.3639412,3.1338737,0.58210707,0.20684093,-0.9153991,0.81344324,-0.7051152,-0.97197556,-0.34633195,0.3608036,0.46295595,1.5272276,-0.8840077
-0.13023214,-0.37922037,-1.0395049,-0.061155967,2.1558328,1.209232,-1.1632491,1.3715261,0.75876236,-0.18277788,0.21158516,0.336821,-0.92624974,0.8857448,0.82980025,-0.779688
-1.8881322,1.1957726,-0.76241964,-1.2932413,-0.15311223,-0.84807897,-0.31476203,1.2218316,1.3035923,0.57473797,-1.4985617,0.8529563,-0.380028,0.35390452,-0.30592924,1.10997
0.33723083,-1.7179377,1.1351736,2.7496426,-0.7420241,-0.30735943,0.64073104,0.8250059,-0.00031831267,-0.8593506,-0.32297552,0.88480353,0.6541062,-0.8641809,0.4110307,0.75369036
1.4555875,-0.7989065,0.44524428,-0.32363027,-0.4383898,-1.1900942,-0.8986858,0.44187918,0.8787586,-1.3828514,-0.25090465,-0.17936005,-0.7399898,0.16500814,1.3894459,-0.33557102
-1.8083951,0.8529498,0.3129175,0.02830491,-0.7492713,0.9726417,-1.5702184,2.2286258,2.375891,0.8833002,0.0763822,0.019611739,-0.29824123,0.34763953,-0.38064718,0.094373934
1.1184536,-0.6816063,-0.40201724,-0.9155569,0.9835813,0.36016995,-0.9179783,0.93203557,-0.42877516,-0.8955778,-1.0368932,0.107612506,-1.0672898,-0.43665576,1.8983659,1.3135122
-0.8083437,-1.1157262,-0.37186626,0.97656167,0.8616686,-0.37888333,1.6066097,0.5094355,0.49461067,0.79473263,-0.5496308,-1.7655259,0.8496206,-1.5463964,1.3397182,-0.0827115
0.17074867,0.9682221,-0.3117318,1.0970453,1.2006036,0.30481675,-1.7511098,0.047208242,0.7991497,0.22309344,-0.8015854,1.5554045,-0.13652755,0.7780519,-0.00784013,1.1624864
-0.47848344,-0.705341,-1.1460558,1.4102191,2.6259933,0.47470814,-0.9925829,0.16513474,-1.1108011,-0.059520353,-0.012968729,-0.9070771,-0.7233557,-0.52078176,-0.127864,-0.7360736
0.3723413,-0.948448,0.8868134,0.54146814,2.2221713,-1.2259313,0.3461406,1.1887163,1.8422072,-0.1519117,0.10440929,0.2751557,-0.26542664,1.6053245,0.6533512,1.280467
0.89078194,0.59169215,0.7538601,0.76213497,-0.31718007,1.0271873,1.1825287,1.483806,2.2761862,0.04248629,1.5683962,-0.014769906,1.4614936,-0.4981574,-0.8061797,0.6111115
-0.75718087,-0.36908165,1.481017,-1.0050238,-0.6969178,-1.5459367,-1.4928967,-0.5326693,1.2266301,-0.44359532,-0.7388041,2.8772929,-0.43391606,-0.008636787,1.094551,-0.03487174
1.3784705,1.6916614,-1.3929615,0.5100787,0.07728529,-0.35540903,-0.24963911,1.476845,0.5808407,1.849099,1.1755432,-0.23585862,-0.83539784,0.63461727,1.4575632,-1.5698557
-1.6836146,-0.8736608,-0.54728377,0.59416026,1.6048834,-0.40143928,-0.1619986,-1.3098438,1.4254452,0.63096815,0.1878476,-0.110948235,0.552011,-0.5682535,-1.8353606,-1.4797498
-0.07188106,0.56892973,-0.8505989,-0.7111276,1.5592469,-0.96956974,1.0996345,0.69742453,0.27523163,-1.2204686,0.07655938,-0.6489741,-0.8180146,-1.2660851,1.3491547,1.5283763
-0.22788534,1.0330724,1.7235242,-0.68186754,-0.754958,0.47182053,1.8351078,-1.0084728,-0.85071236,1.9324495,0.20363279,-0.20472667,-0.023528492,0.036762204,0.7966074,-1.3072406
-0.3507283,-1.3814365,-0.6158403,-0.36807722,2.6325889,-1.4561725,0.45748943,0.06804993,-1.5519532,0.27868706,-0.37422407,0.39206463,-0.61297065,0.4961627,0.40721506,-1.0101562
0.6912992,-0.5041659,0.9668217,-0.097960785,-0.27464348,0.09899501,1.5999788,-0.32425258,0.5309089,0.87432593,0.23053177,-0.2817809,1.5462881,-2.1309192,2.9078338,-0.6862097
0.29248717,-0.93318236,1.357271,0.6186598,-0.8887349,1.0509417,0.6103624,2.5094783,-1.6011147,-0.30330282,0.8350645,-0.51946354,1.1356487,0.26519263,-0.48393834,0.14368418
-0.69576037,-0.80828077,-0.33628044,-0.61576736,-1.4110662,-1.7402823,0.8520347,-0.2146885,1.088157,-0.096998274,-0.4675782,0.67942977,-1.3833146,-0.2843473,-1.3648885,-0.69345385
-0.5660604,-1.071741,-0.8698086,2.040456,-1.2551537,0.53337383,-1.7256109,0.9198308,-0.2596025,0.20748147,0.33503062,-0.4631818,0.4757722,0.516451,2.4693944,0.84959865
1.4004283,-0.86575323,0.57238317,-0.549697,-0.260464,-1.0904896,-1.4042202,0.502946,0.64986724,-0.89766103,-0.10911211,-0.28745392,-0.53846836,0.23438677,2.0153735,-0.6985954
-0.961311,0.048271675,0.28147018,1.7408655,0.556149,0.7209396,-0.35281166,0.76753974,-0.87144285,-0.12110752,-0.6967033,-0.4209168,-0.94779795,-1.6631817,1.854064,0.6469141
1.4053171,-1.4703524,-1.4034462,-1.0898129,1.4768136,-0.3755861,0.51143146,0.18798584,0.12059872,-1.2012311,-1.2862501,-1.3505244,0.3705524,1.0432838,0.518506,0.7425286
-0.99010974,0.04134078,-1.2206092,-0.14934772,0.35049242,-0.57194257,1.6248432,0.49185354,0.58460635,0.6800585,0.30637708,-1.5788276,1.2869774,-2.1354547,2.4877594,-0.2536654
-0.5847256,-0.70557165,-0.4777437,1.7026175,-0.21564521,-1.9002542,1.0116415,-0.59366393,0.94172263,-0.78875697,-0.60740256,0.8025714,-1.1826513,-0.77049094,1.2811117,-1.969742
